link,title,author_name,author_link,kindle_price,average_rating,rating_count,review_count,n_pages
https://www.goodreads.com/book/show/33932358-recovery,Recovery: Freedom from Our Addictions,Russell Brand,https://www.goodreads.com/author/show/884168.Russell_Brand,Kindle $9.99,3.96,"11,214","1,018","288 pages, Hardcover"
https://www.goodreads.com/book/show/15704926-love-yourself-like-your-life-depends-on-it,Love Yourself Like Your Life Depends on It,Kamal Ravikant,https://www.goodreads.com/author/show/6422677.Kamal_Ravikant,,3.88,"14,085","1,122","68 pages, Paperback"
https://www.goodreads.com/book/show/17606014-manage-your-day-to-day,"Manage Your Day-to-Day: Build Your Routine, Find Your Focus, and Sharpen Your Creative Mind",Jocelyn K. Glei,https://www.goodreads.com/author/show/6993544.Jocelyn_K_Glei,,3.92,"23,665","1,230","253 pages, Paperback"
https://www.goodreads.com/book/show/56627.Stumbling_on_Happiness,Stumbling on Happiness,Daniel Todd Gilbert,https://www.goodreads.com/author/show/32049.Daniel_Todd_Gilbert,Kindle $12.99,3.82,"59,910","3,017","263 pages, Paperback"
https://www.goodreads.com/book/show/6618.The_Easy_Way_to_Stop_Smoking,The Easy Way to Stop Smoking: Join the Millions Who Have Become Non-Smokers Using Allen Carr's Easyway Method,Allen Carr,https://www.goodreads.com/author/show/4416.Allen_Carr,,4.25,"13,966","1,452","224 pages, Hardcover"
https://www.goodreads.com/book/show/11709037-you-are-not-so-smart,"You Are Not So Smart: Why You Have Too Many Friends on Facebook, Why Your Memory Is Mostly Fiction, and 46 Other Ways You're Deluding Yourself",David McRaney,https://www.goodreads.com/author/show/4945190.David_McRaney,Kindle $4.99,3.86,"34,380","2,224","302 pages, Hardcover"
https://www.goodreads.com/book/show/16158498-give-and-take,Give and Take: A Revolutionary Approach to Success,Adam M. Grant,https://www.goodreads.com/author/show/6583155.Adam_M_Grant,Kindle $14.99,4.07,"33,571","2,253","320 pages, Hardcover"
https://www.goodreads.com/book/show/7328248-achieve-anything-in-just-one-year,Achieve Anything in Just One Year: Be Inspired Daily to Live Your Dreams and Accomplish Your Goals,Jason Harvey,https://www.goodreads.com/author/show/3234591.Jason_Harvey,Kindle Unlimited $0.00,3.65,469,62,"378 pages, Paperback"
https://www.goodreads.com/book/show/27834527-defeating-your-self-bully,Defeating Your Self-Bully: A guide to stop beating yourself up and start building confidence for a life you deserve,Renee Hines,https://www.goodreads.com/author/show/14676611.Renee_Hines,Kindle Unlimited $0.00,4.26,27,2,"85 pages, Kindle Edition"
https://www.goodreads.com/book/show/32141648-the-power-of-positive-energy,"The Power of Positive Energy: Powerful Thinking, Powerful Life",Andrian Teodoro,https://www.goodreads.com/author/show/14901336.Andrian_Teodoro,Kindle Unlimited $0.00,4.00,97,8,"137 pages, Paperback"
https://www.goodreads.com/book/show/36328361-loving-ordinary-life,Loving Ordinary Life,Anastasia Petrenko,https://www.goodreads.com/author/show/17196839.Anastasia_Petrenko,Kindle $4.99,4.01,96,31,"104 pages, Paperback"
https://www.goodreads.com/book/show/37833118-letters-from-the-universe,"Letters From The Universe: The Framework of Everything and a Cosmic Guidance to Love, Life and Beyond",Geo Douglas,https://www.goodreads.com/author/show/15989832.Geo_Douglas,Kindle $2.99,4.39,59,17,"37 pages, Kindle Edition"
https://www.goodreads.com/book/show/53363672-how-to-thrive-in-the-21st-century---by-avoiding-porn-and-other-distracti,How to Thrive in the 21st Century - By Avoiding Porn and Other Distractions,Havard Mela,https://www.goodreads.com/author/show/20279832.Havard_Mela,,4.17,65,17,"170 pages, Kindle Edition"
https://www.goodreads.com/book/show/58079836-intention,Intention: Building Capabilities to Transform Your Story,Ian D. Brooks,https://www.goodreads.com/author/show/21507619.Ian_D_Brooks,Kindle Unlimited $0.00,5.00,2,0,"142 pages, Paperback"
https://www.goodreads.com/book/show/59049772-at-the-back-of-your-mind,At The Back of Your Mind: Your Guide to Psychology and Neurobiology during Covid-19,Amogh Sukhthankar,https://www.goodreads.com/author/show/21827387.Amogh_Sukhthankar,Kindle $3.99,4.00,9,0,"63 pages, Paperback"
https://www.goodreads.com/book/show/52953891-you-are-beautiful,You are Beautiful,Flores Isler,https://www.goodreads.com/author/show/20184085.Flores_Isler,,4.72,18,5,"223 pages, Paperback"
https://www.goodreads.com/book/show/23281639-the-upside-of-stress,"The Upside of Stress: Why Stress Is Good for You, and How to Get Good at It",Kelly McGonigal,https://www.goodreads.com/author/show/3251696.Kelly_McGonigal,Kindle $9.99,4.07,"6,123",637,"294 pages, Hardcover"
https://www.goodreads.com/book/show/58496023-market-research-like-a-pro,Market Research Like a Pro,Pooja Agnihotri,https://www.goodreads.com/author/show/21165659.Pooja_Agnihotri,,4.19,37,10,"112 pages, Paperback"
https://www.goodreads.com/book/show/44770129-ultralearning,"Ultralearning: Master Hard Skills, Outsmart the Competition, and Accelerate Your Career",Scott H. Young,https://www.goodreads.com/author/show/7146659.Scott_H_Young,Kindle Unlimited $0.00,3.95,"11,774","1,064","305 pages, Kindle Edition"
https://www.goodreads.com/book/show/29629427-our-blue-orange,Our Blue Orange,A.R. Merrydew,https://www.goodreads.com/author/show/14407836.A_R_Merrydew,Kindle Unlimited $0.00,4.29,"3,241",8,"307 pages, Kindle Edition"
https://www.goodreads.com/book/show/46188.Getting_the_Love_You_Want_,Getting the Love You Want : A Guide for Couples,Harville Hendrix,https://www.goodreads.com/author/show/25837.Harville_Hendrix,,4.04,"12,819",660,"336 pages, Paperback"
https://www.goodreads.com/book/show/522229.Life_Strategies,"Life Strategies: Doing What Works, Doing What Matters",Phillip C. McGraw,https://www.goodreads.com/author/show/20333.Phillip_C_McGraw,Kindle $9.99,3.63,"7,331",128,"384 pages, Mass Market Paperback"
https://www.goodreads.com/book/show/7015403-the-gifts-of-imperfection,The Gifts of Imperfection,Brené Brown,https://www.goodreads.com/author/show/162578.Bren_Brown,Kindle $12.99,4.25,"173,932","10,502","137 pages, Paperback"
https://www.goodreads.com/book/show/56452.Now_Discover_Your_Strengths,"Now, Discover Your Strengths: The revolutionary Gallup program that shows you how to develop your unique talents and strengths",Gallup,https://www.goodreads.com/author/show/16163372.Gallup,Kindle $39.99,3.95,"26,885",688,"320 pages, Hardcover"
https://www.goodreads.com/book/show/40163062-calm-the-f-ck-down,Calm the F*ck Down: How to Control What You Can and Accept What You Can't So You Can Stop Freaking Out and Get On With Your Life,Sarah Knight,https://www.goodreads.com/author/show/425766.Sarah_Knight,Kindle $12.99,3.42,"8,397",785,"304 pages, Hardcover"
https://www.goodreads.com/book/show/295132.Care_of_the_Soul,Care of the Soul: A Guide for Cultivating Depth and Sacredness in Everyday Life,Thomas Moore,https://www.goodreads.com/author/show/1495208.Thomas_Moore,Kindle $13.99,3.97,"17,432",479,"312 pages, Paperback"
https://www.goodreads.com/book/show/13330702-the-little-book-of-talent,The Little Book of Talent: 52 Tips for Improving Your Skills,Daniel Coyle,https://www.goodreads.com/author/show/63972.Daniel_Coyle,Kindle $13.99,4.01,"7,998",594,"160 pages, Hardcover"
https://www.goodreads.com/book/show/49176.Games_People_Play,Games People Play,Eric Berne,https://www.goodreads.com/author/show/112258.Eric_Berne,Kindle $6.99,3.75,"35,937","1,603","192 pages, Mass Market Paperback"
https://www.goodreads.com/book/show/52036.Siddhartha,Siddhartha,Hermann Hesse,https://www.goodreads.com/author/show/1113469.Hermann_Hesse,,4.06,"724,377","24,516","152 pages, Mass Market Paperback"
https://www.goodreads.com/book/show/4894.Who_Moved_My_Cheese_,Who Moved My Cheese?,Spencer Johnson,https://www.goodreads.com/author/show/3340.Spencer_Johnson,Kindle $14.99,3.86,"449,974","15,848","98 pages, Hardcover"
https://www.goodreads.com/book/show/944267.Boundaries,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life",Henry Cloud,https://www.goodreads.com/author/show/1114699.Henry_Cloud,,4.20,"71,043","4,654","314 pages, Hardcover"
https://www.goodreads.com/book/show/8576972-the-joy-of-less-a-minimalist-living-guide,"The Joy of Less, A Minimalist Living Guide: How to Declutter, Organize, and Simplify Your Life",Francine Jay,https://www.goodreads.com/author/show/3234359.Francine_Jay,,3.77,"12,025","1,173","298 pages, Kindle Edition"
https://www.goodreads.com/book/show/3260326-introvert-power,Introvert Power: Why Your Inner Life Is Your Hidden Strength,Laurie A. Helgoe,https://www.goodreads.com/author/show/7257607.Laurie_A_Helgoe,,3.84,"5,605",401,"288 pages, Paperback"
https://www.goodreads.com/book/show/714711.You_Can_Win_,You Can Win : A Step by Step Tool for Top Achievers,Shiv Kehra,https://www.goodreads.com/author/show/39552926.Shiv_Kehra,Kindle $9.99,3.89,"18,182",742,"290 pages, Paperback"
https://www.goodreads.com/book/show/20567918-mini-habits,"Mini Habits: Smaller Habits, Bigger Results",Stephen Guise,https://www.goodreads.com/author/show/7709100.Stephen_Guise,Kindle $5.99,4.00,"7,101",752,"127 pages, Paperback"
https://www.goodreads.com/book/show/7847359-168-hours,168 Hours: You Have More Time Than You Think,Laura Vanderkam,https://www.goodreads.com/author/show/67356.Laura_Vanderkam,Kindle $14.99,3.60,"9,693","1,230","272 pages, Hardcover"
https://www.goodreads.com/book/show/2251306.Brain_Rules,"Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School",John Medina,https://www.goodreads.com/author/show/341696.John_Medina,Kindle $11.99,4.01,"32,987","1,871","301 pages, Hardcover"
https://www.goodreads.com/book/show/43877.The_Monk_Who_Sold_His_Ferrari,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny,Robin S. Sharma,https://www.goodreads.com/author/show/24678.Robin_S_Sharma,Kindle $11.99,3.88,"147,571","9,116","208 pages, Paperback"
https://www.goodreads.com/book/show/18079767-solving-the-procrastination-puzzle,Solving the Procrastination Puzzle: A Concise Guide to Strategies for Change,Timothy A. Pychyl,https://www.goodreads.com/author/show/1900327.Timothy_A_Pychyl,Kindle $11.99,3.72,"4,728",424,"128 pages, Paperback"
https://www.goodreads.com/book/show/64369.Mindfulness_in_Plain_English,Mindfulness in Plain English,Henepola Gunaratana,https://www.goodreads.com/author/show/9834164.Henepola_Gunaratana,Kindle $12.35,4.14,"16,738","1,034","208 pages, Paperback"
https://www.goodreads.com/book/show/69242.Made_to_Stick,Made to Stick: Why Some Ideas Survive and Others Die,Chip Heath,https://www.goodreads.com/author/show/39021.Chip_Heath,Kindle $13.99,3.98,"89,673","3,176","291 pages, Hardcover"
https://www.goodreads.com/book/show/31312.The_Dance_of_Anger,The Dance of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,Harriet Lerner,https://www.goodreads.com/author/show/84497.Harriet_Lerner,Kindle Unlimited $0.00,4.09,"24,972","1,281","239 pages, Paperback"
https://www.goodreads.com/book/show/31823677-tools-of-titans,"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Timothy Ferriss,https://www.goodreads.com/author/show/210456.Timothy_Ferriss,Kindle $28.00,4.10,"39,822","2,284","707 pages, Kindle Edition"
https://www.goodreads.com/book/show/97412.On_the_Shortness_of_Life,On the Shortness of Life: Life Is Long if You Know How to Use It,Seneca,https://www.goodreads.com/author/show/4918776.Seneca,Kindle $0.99,4.19,"31,641","2,508","106 pages, Paperback"
https://www.goodreads.com/book/show/27213329-grit,Grit: The Power of Passion and Perseverance,Angela Duckworth,https://www.goodreads.com/author/show/14132767.Angela_Duckworth,Kindle $14.99,4.08,"111,573","8,061","277 pages, Hardcover"
https://www.goodreads.com/book/show/34962306-meditation-for-fidgety-skeptics,Meditation for Fidgety Skeptics: A 10% Happier How-To Book,Dan Harris,https://www.goodreads.com/author/show/7890536.Dan_Harris,Kindle $8.99,3.82,"9,268",934,"304 pages, Hardcover"
https://www.goodreads.com/book/show/40591670-i-will-teach-you-to-be-rich,I Will Teach You to Be Rich: No Guilt. No Excuses. No BS. Just a 6-Week Program That Works,Ramit Sethi,https://www.goodreads.com/author/show/773057.Ramit_Sethi,Kindle Unlimited $0.00,4.15,"41,981","3,434","352 pages, Paperback"
https://www.goodreads.com/book/show/335864.The_Practicing_Mind,The Practicing Mind: Bringing Discipline and Focus into Your Life,Thomas M. Sterner,https://www.goodreads.com/author/show/192606.Thomas_M_Sterner,Kindle $9.99,3.95,"7,887",609,"170 pages, Paperback"
https://www.goodreads.com/book/show/18050143-zero-to-one,"Zero to One: Notes on Startups, or How to Build the Future",Peter Thiel,https://www.goodreads.com/author/show/8474721.Peter_Thiel,Kindle $14.99,4.18,"322,750","8,338","195 pages, Hardcover"
https://www.goodreads.com/book/show/46674.Feeling_Good,Feeling Good: The New Mood Therapy,David D. Burns,https://www.goodreads.com/author/show/1498.David_D_Burns,Kindle Unlimited $0.00,4.04,"30,333","1,464","736 pages, Mass Market Paperback"
https://www.goodreads.com/book/show/1319.The_War_of_Art,The War of Art: Winning the Inner Creative Battle,Steven Pressfield,https://www.goodreads.com/author/show/867.Steven_Pressfield,Kindle $9.99,3.99,"96,745","7,672","168 pages, Paperback"
https://www.goodreads.com/book/show/3467088-the-power-of-less,The Power Of Less: The Fine Art of Limiting Yourself to the Essential,Leo Babauta,https://www.goodreads.com/author/show/1062192.Leo_Babauta,Kindle $9.99,3.74,"9,762",778,"170 pages, Hardcover"
https://www.goodreads.com/book/show/39881144-you-are-a-badass-every-day,"You Are a Badass Every Day: How to Keep Your Motivation Strong, Your Vibe High, and Your Quest for Transformation Unstoppable",Jen Sincero,https://www.goodreads.com/author/show/69641.Jen_Sincero,Kindle $11.99,3.82,"10,537",877,"224 pages, Hardcover"
https://www.goodreads.com/book/show/16158494-finding-your-element,Finding Your Element: How to Discover Your Talents and Passions and Transform Your Life,Sir Ken Robinson PhD,https://www.goodreads.com/author/show/30110362.Sir_Ken_Robinson_PhD,Kindle $14.99,3.81,"5,649",353,"258 pages, Hardcover"
https://www.goodreads.com/book/show/905.The_Inner_Game_of_Tennis,The Inner Game of Tennis: The Classic Guide to the Mental Side of Peak Performance,W. Timothy Gallwey,https://www.goodreads.com/author/show/593.W_Timothy_Gallwey,Kindle $9.99,4.18,"17,206","1,424","134 pages, Paperback"
https://www.goodreads.com/book/show/40591267-girl-stop-apologizing,"Girl, Stop Apologizing: A Shame-Free Plan for Embracing and Achieving Your Goals",Rachel Hollis,https://www.goodreads.com/author/show/7578129.Rachel_Hollis,Kindle Unlimited $0.00,3.80,"76,196","6,151","240 pages, Hardcover"
https://www.goodreads.com/book/show/79424.The_Way_of_the_Superior_Man,"The Way of the Superior Man: A Spiritual Guide to Mastering the Challenges of Women, Work, and Sexual Desire",David Deida,https://www.goodreads.com/author/show/18455.David_Deida,Kindle $12.99,4.06,"24,181","1,694","207 pages, Paperback"
https://www.goodreads.com/book/show/32738672-unfu-k-yourself,Unfu*k Yourself: Get Out of Your Head and Into Your Life,Gary John Bishop,https://www.goodreads.com/author/show/16010507.Gary_John_Bishop,Kindle $13.99,3.84,"64,881","4,668","221 pages, Kindle Edition"
https://www.goodreads.com/book/show/8978488-the-art-of-non-conformity,"The Art of Non-Conformity: Set Your Own Rules, Live the Life You Want, and Change the World",Chris Guillebeau,https://www.goodreads.com/author/show/3367145.Chris_Guillebeau,Kindle $12.99,3.81,"10,795",687,"170 pages, ebook"
https://www.goodreads.com/book/show/254389.Battlefield_Of_The_Mind,Battlefield Of The Mind: Winning The Battle In Your Mind,Joyce Meyer,https://www.goodreads.com/author/show/8352.Joyce_Meyer,Kindle $9.99,4.31,"71,369","1,581","328 pages, Paperback"
https://www.goodreads.com/book/show/357886.Your_Erroneous_Zones,Your Erroneous Zones,Wayne W. Dyer,https://www.goodreads.com/author/show/2960.Wayne_W_Dyer,Kindle $10.99,4.02,"16,215",983,"320 pages, Mass Market Paperback"
https://www.goodreads.com/book/show/29496453-the-book-of-joy,The Book of Joy: Lasting Happiness in a Changing World,Dalai Lama XIV,https://www.goodreads.com/author/show/570218.Dalai_Lama_XIV,,4.38,"52,900","5,183","354 pages, Hardcover"
https://www.goodreads.com/book/show/43808723-everything-is-f-cked,Everything is F*cked: A Book About Hope,Mark Manson,https://www.goodreads.com/author/show/8529755.Mark_Manson,Kindle $11.99,3.70,"73,097","6,148","288 pages, Hardcover"
https://www.goodreads.com/book/show/13525945-so-good-they-can-t-ignore-you,So Good They Can't Ignore You: Why Skills Trump Passion in the Quest for Work You Love,Cal Newport,https://www.goodreads.com/author/show/147891.Cal_Newport,Kindle $14.99,4.08,"40,494","3,602","288 pages, ebook"
